"date","User full name","max(time) - min(time)","Active hours","Grade"
"913",2022-10-30,"2a481b1ce20b7b26f26e479c37253e8495b79d6351d1e3569eb9449e8689d629",18,0.005,"11th"
"914",2022-11-04,"2a481b1ce20b7b26f26e479c37253e8495b79d6351d1e3569eb9449e8689d629",2924,0.812222222222222,"11th"
"915",2022-11-11,"2a481b1ce20b7b26f26e479c37253e8495b79d6351d1e3569eb9449e8689d629",2186,0.607222222222222,"11th"
"916",2022-09-18,"2c90b40953d77c674ebc41892e6f27f7f17b4145cdf37e33900a7d1c342605d3",515,0.143055555555556,"11th"
"917",2022-09-24,"2c90b40953d77c674ebc41892e6f27f7f17b4145cdf37e33900a7d1c342605d3",15745,4.37361111111111,"11th"
"918",2022-10-01,"2c90b40953d77c674ebc41892e6f27f7f17b4145cdf37e33900a7d1c342605d3",20695,5.74861111111111,"11th"
"919",2022-10-05,"2c90b40953d77c674ebc41892e6f27f7f17b4145cdf37e33900a7d1c342605d3",1833,0.509166666666667,"11th"
"920",2022-10-10,"2c90b40953d77c674ebc41892e6f27f7f17b4145cdf37e33900a7d1c342605d3",4315,1.19861111111111,"11th"
"921",2022-10-12,"2c90b40953d77c674ebc41892e6f27f7f17b4145cdf37e33900a7d1c342605d3",210,0.0583333333333333,"11th"
"922",2022-10-19,"2c90b40953d77c674ebc41892e6f27f7f17b4145cdf37e33900a7d1c342605d3",28,0.00777777777777778,"11th"
"923",2022-11-02,"2c90b40953d77c674ebc41892e6f27f7f17b4145cdf37e33900a7d1c342605d3",47,0.0130555555555556,"11th"
"924",2022-11-04,"2c90b40953d77c674ebc41892e6f27f7f17b4145cdf37e33900a7d1c342605d3",7888,2.19111111111111,"11th"
"925",2022-11-11,"2c90b40953d77c674ebc41892e6f27f7f17b4145cdf37e33900a7d1c342605d3",1,0.000277777777777778,"11th"
"926",2022-11-13,"2c90b40953d77c674ebc41892e6f27f7f17b4145cdf37e33900a7d1c342605d3",2,0.000555555555555556,"11th"
"927",2022-11-16,"2c90b40953d77c674ebc41892e6f27f7f17b4145cdf37e33900a7d1c342605d3",259,0.0719444444444444,"11th"
"928",2022-09-09,"396ca81e913c10af5e479f78866157b59a137dbb1369dc286973b62c1ba1f7e3",75,0.0208333333333333,"11th"
"929",2022-09-15,"396ca81e913c10af5e479f78866157b59a137dbb1369dc286973b62c1ba1f7e3",30,0.00833333333333333,"11th"
"930",2022-09-16,"396ca81e913c10af5e479f78866157b59a137dbb1369dc286973b62c1ba1f7e3",9771,2.71416666666667,"11th"
"931",2022-09-23,"396ca81e913c10af5e479f78866157b59a137dbb1369dc286973b62c1ba1f7e3",3310,0.919444444444444,"11th"
"932",2022-10-13,"396ca81e913c10af5e479f78866157b59a137dbb1369dc286973b62c1ba1f7e3",6120,1.7,"11th"
"933",2022-10-21,"396ca81e913c10af5e479f78866157b59a137dbb1369dc286973b62c1ba1f7e3",2726,0.757222222222222,"11th"
"934",2022-11-04,"396ca81e913c10af5e479f78866157b59a137dbb1369dc286973b62c1ba1f7e3",808,0.224444444444444,"11th"
"935",2022-11-10,"396ca81e913c10af5e479f78866157b59a137dbb1369dc286973b62c1ba1f7e3",2761,0.766944444444444,"11th"
"936",2022-11-11,"396ca81e913c10af5e479f78866157b59a137dbb1369dc286973b62c1ba1f7e3",2127,0.590833333333333,"11th"
"937",2022-11-17,"396ca81e913c10af5e479f78866157b59a137dbb1369dc286973b62c1ba1f7e3",23113,6.42027777777778,"11th"
"938",2022-11-18,"396ca81e913c10af5e479f78866157b59a137dbb1369dc286973b62c1ba1f7e3",289,0.0802777777777778,"11th"
"939",2022-09-09,"39e7f1c76a878b25c6243654b3c2d3725fc493d079cd551ca56e083eaa1ca2a9",3228,0.896666666666667,"11th"
"940",2022-09-16,"39e7f1c76a878b25c6243654b3c2d3725fc493d079cd551ca56e083eaa1ca2a9",878,0.243888888888889,"11th"
"941",2022-09-23,"39e7f1c76a878b25c6243654b3c2d3725fc493d079cd551ca56e083eaa1ca2a9",3426,0.951666666666667,"11th"
"942",2022-09-30,"39e7f1c76a878b25c6243654b3c2d3725fc493d079cd551ca56e083eaa1ca2a9",238,0.0661111111111111,"11th"
"943",2022-10-06,"39e7f1c76a878b25c6243654b3c2d3725fc493d079cd551ca56e083eaa1ca2a9",5940,1.65,"11th"
"944",2022-10-07,"39e7f1c76a878b25c6243654b3c2d3725fc493d079cd551ca56e083eaa1ca2a9",1472,0.408888888888889,"11th"
"945",2022-10-14,"39e7f1c76a878b25c6243654b3c2d3725fc493d079cd551ca56e083eaa1ca2a9",172,0.0477777777777778,"11th"
"946",2022-10-18,"39e7f1c76a878b25c6243654b3c2d3725fc493d079cd551ca56e083eaa1ca2a9",398,0.110555555555556,"11th"
"947",2022-10-21,"39e7f1c76a878b25c6243654b3c2d3725fc493d079cd551ca56e083eaa1ca2a9",3552,0.986666666666667,"11th"
"948",2022-11-11,"39e7f1c76a878b25c6243654b3c2d3725fc493d079cd551ca56e083eaa1ca2a9",1882,0.522777777777778,"11th"
"949",2022-11-18,"39e7f1c76a878b25c6243654b3c2d3725fc493d079cd551ca56e083eaa1ca2a9",255,0.0708333333333333,"11th"
"950",2022-09-09,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",2053,0.570277777777778,"11th"
"951",2022-09-11,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",57,0.0158333333333333,"11th"
"952",2022-09-15,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",55,0.0152777777777778,"11th"
"953",2022-09-16,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",2198,0.610555555555556,"11th"
"954",2022-09-23,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",2488,0.691111111111111,"11th"
"955",2022-09-30,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",29215,8.11527777777778,"11th"
"956",2022-10-01,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",1566,0.435,"11th"
"957",2022-10-02,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",2827,0.785277777777778,"11th"
"958",2022-10-05,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",171,0.0475,"11th"
"959",2022-10-07,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",833,0.231388888888889,"11th"
"960",2022-10-09,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",112,0.0311111111111111,"11th"
"961",2022-10-13,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",13414,3.72611111111111,"11th"
"962",2022-10-14,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",676,0.187777777777778,"11th"
"963",2022-10-19,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",4094,1.13722222222222,"11th"
"964",2022-10-20,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",11730,3.25833333333333,"11th"
"965",2022-10-21,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",4897,1.36027777777778,"11th"
"966",2022-10-26,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",325,0.0902777777777778,"11th"
"967",2022-10-27,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",2723,0.756388888888889,"11th"
"968",2022-11-02,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",97,0.0269444444444444,"11th"
"969",2022-11-04,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",82,0.0227777777777778,"11th"
"970",2022-11-10,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",1226,0.340555555555556,"11th"
"971",2022-11-11,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",774,0.215,"11th"
"972",2022-11-18,"3cbd7f3f3e7cb231da63435837b4b6ae3f07574d5144279078c8a7536acdb5d8",15688,4.35777777777778,"11th"
"973",2022-09-07,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",2747,0.763055555555556,"11th"
"974",2022-09-14,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",3778,1.04944444444444,"11th"
"975",2022-09-17,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",1490,0.413888888888889,"11th"
"976",2022-09-21,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",5655,1.57083333333333,"11th"
"977",2022-10-01,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",4199,1.16638888888889,"11th"
"978",2022-10-05,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",3363,0.934166666666667,"11th"
"979",2022-10-08,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",12517,3.47694444444444,"11th"
"980",2022-10-09,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",1289,0.358055555555556,"11th"
"981",2022-10-19,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",3687,1.02416666666667,"11th"
"982",2022-11-02,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",2002,0.556111111111111,"11th"
"983",2022-11-04,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",17,0.00472222222222222,"11th"
"984",2022-11-05,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",3028,0.841111111111111,"11th"
"985",2022-11-06,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",69674,19.3538888888889,"11th"
"986",2022-11-09,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",956,0.265555555555556,"11th"
"987",2022-11-11,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",2027,0.563055555555556,"11th"
"988",2022-11-12,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",2151,0.5975,"11th"
"989",2022-11-16,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",15782,4.38388888888889,"11th"
"990",2022-11-18,"43c560e8f4e482b698ddbc8439a5bf97c233a8305b90fc06e7b0531e56522d89",140,0.0388888888888889,"11th"
"991",2022-09-09,"4c8eed73e74d1535f446957a5c4f0462c4a3fa9490ca1e5a6e0469702e86a0ee",1025,0.284722222222222,"11th"
"992",2022-09-16,"4c8eed73e74d1535f446957a5c4f0462c4a3fa9490ca1e5a6e0469702e86a0ee",4188,1.16333333333333,"11th"
"993",2022-09-23,"4c8eed73e74d1535f446957a5c4f0462c4a3fa9490ca1e5a6e0469702e86a0ee",3657,1.01583333333333,"11th"
"994",2022-09-30,"4c8eed73e74d1535f446957a5c4f0462c4a3fa9490ca1e5a6e0469702e86a0ee",112,0.0311111111111111,"11th"
"995",2022-10-07,"4c8eed73e74d1535f446957a5c4f0462c4a3fa9490ca1e5a6e0469702e86a0ee",612,0.17,"11th"
"996",2022-10-10,"4c8eed73e74d1535f446957a5c4f0462c4a3fa9490ca1e5a6e0469702e86a0ee",2558,0.710555555555556,"11th"
"997",2022-10-14,"4c8eed73e74d1535f446957a5c4f0462c4a3fa9490ca1e5a6e0469702e86a0ee",2609,0.724722222222222,"11th"
"998",2022-10-18,"4c8eed73e74d1535f446957a5c4f0462c4a3fa9490ca1e5a6e0469702e86a0ee",41909,11.6413888888889,"11th"
"999",2022-11-04,"4c8eed73e74d1535f446957a5c4f0462c4a3fa9490ca1e5a6e0469702e86a0ee",93,0.0258333333333333,"11th"
"1000",2022-11-11,"4c8eed73e74d1535f446957a5c4f0462c4a3fa9490ca1e5a6e0469702e86a0ee",87,0.0241666666666667,"11th"
"1001",2022-11-18,"4c8eed73e74d1535f446957a5c4f0462c4a3fa9490ca1e5a6e0469702e86a0ee",8514,2.365,"11th"
"1002",2022-09-07,"4d91c38826b7d6b654c4ee62e4f70f87db8050593e54abd0805a0aae57036509",3654,1.015,"11th"
"1003",2022-09-09,"4d91c38826b7d6b654c4ee62e4f70f87db8050593e54abd0805a0aae57036509",19,0.00527777777777778,"11th"
"1004",2022-09-12,"4d91c38826b7d6b654c4ee62e4f70f87db8050593e54abd0805a0aae57036509",163,0.0452777777777778,"11th"
"1005",2022-09-17,"4d91c38826b7d6b654c4ee62e4f70f87db8050593e54abd0805a0aae57036509",496,0.137777777777778,"11th"
"1006",2022-09-18,"4d91c38826b7d6b654c4ee62e4f70f87db8050593e54abd0805a0aae57036509",220,0.0611111111111111,"11th"
"1007",2022-09-27,"4d91c38826b7d6b654c4ee62e4f70f87db8050593e54abd0805a0aae57036509",3501,0.9725,"11th"
"1008",2022-10-05,"4d91c38826b7d6b654c4ee62e4f70f87db8050593e54abd0805a0aae57036509",18645,5.17916666666667,"11th"
"1009",2022-10-11,"4d91c38826b7d6b654c4ee62e4f70f87db8050593e54abd0805a0aae57036509",15216,4.22666666666667,"11th"
"1010",2022-10-12,"4d91c38826b7d6b654c4ee62e4f70f87db8050593e54abd0805a0aae57036509",23723,6.58972222222222,"11th"
"1011",2022-11-02,"4d91c38826b7d6b654c4ee62e4f70f87db8050593e54abd0805a0aae57036509",23709,6.58583333333333,"11th"
"1012",2022-11-04,"4d91c38826b7d6b654c4ee62e4f70f87db8050593e54abd0805a0aae57036509",1150,0.319444444444444,"11th"
"1013",2022-11-05,"4d91c38826b7d6b654c4ee62e4f70f87db8050593e54abd0805a0aae57036509",9,0.0025,"11th"
"1014",2022-11-14,"4d91c38826b7d6b654c4ee62e4f70f87db8050593e54abd0805a0aae57036509",1924,0.534444444444444,"11th"
"1015",2022-11-15,"4d91c38826b7d6b654c4ee62e4f70f87db8050593e54abd0805a0aae57036509",29663,8.23972222222222,"11th"
"1016",2022-11-19,"4d91c38826b7d6b654c4ee62e4f70f87db8050593e54abd0805a0aae57036509",49,0.0136111111111111,"11th"
"1017",2022-09-07,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",7976,2.21555555555556,"11th"
"1018",2022-09-12,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",186,0.0516666666666667,"11th"
"1019",2022-09-14,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",128,0.0355555555555556,"11th"
"1020",2022-09-18,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",4264,1.18444444444444,"11th"
"1021",2022-09-21,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",4521,1.25583333333333,"11th"
"1022",2022-09-28,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",1570,0.436111111111111,"11th"
"1023",2022-10-03,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",56,0.0155555555555556,"11th"
"1024",2022-10-04,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",880,0.244444444444444,"11th"
"1025",2022-10-05,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",13,0.00361111111111111,"11th"
"1026",2022-10-11,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",2046,0.568333333333333,"11th"
"1027",2022-10-12,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",262,0.0727777777777778,"11th"
"1028",2022-10-19,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",3178,0.882777777777778,"11th"
"1029",2022-11-01,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",12,0.00333333333333333,"11th"
"1030",2022-11-02,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",3037,0.843611111111111,"11th"
"1031",2022-11-08,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",21,0.00583333333333333,"11th"
"1032",2022-11-09,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",949,0.263611111111111,"11th"
"1033",2022-11-15,"4ddda39b8a483116e7f9404f9d73e5019f8c27c73b6ca1212e45e54c6b7d5700",2921,0.811388888888889,"11th"
"1034",2022-09-09,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",2463,0.684166666666667,"11th"
"1035",2022-09-10,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",3172,0.881111111111111,"11th"
"1036",2022-09-15,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",175,0.0486111111111111,"11th"
"1037",2022-09-16,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",4124,1.14555555555556,"11th"
"1038",2022-09-22,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",1411,0.391944444444444,"11th"
"1039",2022-09-23,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",3289,0.913611111111111,"11th"
"1040",2022-09-29,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",518,0.143888888888889,"11th"
"1041",2022-09-30,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",1895,0.526388888888889,"11th"
"1042",2022-10-06,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",2943,0.8175,"11th"
"1043",2022-10-07,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",29517,8.19916666666667,"11th"
"1044",2022-10-11,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",12637,3.51027777777778,"11th"
"1045",2022-10-12,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",951,0.264166666666667,"11th"
"1046",2022-10-13,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",7000,1.94444444444444,"11th"
"1047",2022-10-14,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",44217,12.2825,"11th"
"1048",2022-10-16,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",1322,0.367222222222222,"11th"
"1049",2022-10-20,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",443,0.123055555555556,"11th"
"1050",2022-10-27,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",6737,1.87138888888889,"11th"
"1051",2022-10-28,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",3181,0.883611111111111,"11th"
"1052",2022-11-04,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",2517,0.699166666666667,"11th"
"1053",2022-11-10,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",6901,1.91694444444444,"11th"
"1054",2022-11-11,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",24741,6.8725,"11th"
"1055",2022-11-15,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",38,0.0105555555555556,"11th"
"1056",2022-11-18,"556107af9fd9f8bd038108da8f5685b0bf73480a053d25927b49bf5e2b7eb258",669,0.185833333333333,"11th"
"1057",2022-09-06,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",53,0.0147222222222222,"11th"
"1058",2022-09-07,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",3803,1.05638888888889,"11th"
"1059",2022-09-14,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",17882,4.96722222222222,"11th"
"1060",2022-09-15,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",31,0.00861111111111111,"11th"
"1061",2022-09-21,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",24087,6.69083333333333,"11th"
"1062",2022-09-28,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",28898,8.02722222222222,"11th"
"1063",2022-10-05,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",3603,1.00083333333333,"11th"
"1064",2022-10-10,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",1305,0.3625,"11th"
"1065",2022-10-11,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",1689,0.469166666666667,"11th"
"1066",2022-10-12,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",28021,7.78361111111111,"11th"
"1067",2022-10-17,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",39,0.0108333333333333,"11th"
"1068",2022-11-02,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",2040,0.566666666666667,"11th"
"1069",2022-11-05,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",463,0.128611111111111,"11th"
"1070",2022-11-06,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",63,0.0175,"11th"
"1071",2022-11-09,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",18848,5.23555555555556,"11th"
"1072",2022-11-16,"5cc72e399eb141b91a024d0b342cee3317d3e2e721bcc6c604061422300b7d33",2748,0.763333333333333,"11th"
"1073",2022-09-07,"6168c003d3cb568d88c38b1a19c2e8bb586d5b8db97fa6e611036e11f31f2456",2966,0.823888888888889,"11th"
"1074",2022-09-14,"6168c003d3cb568d88c38b1a19c2e8bb586d5b8db97fa6e611036e11f31f2456",2964,0.823333333333333,"11th"
"1075",2022-09-21,"6168c003d3cb568d88c38b1a19c2e8bb586d5b8db97fa6e611036e11f31f2456",4922,1.36722222222222,"11th"
"1076",2022-09-28,"6168c003d3cb568d88c38b1a19c2e8bb586d5b8db97fa6e611036e11f31f2456",4067,1.12972222222222,"11th"
"1077",2022-10-01,"6168c003d3cb568d88c38b1a19c2e8bb586d5b8db97fa6e611036e11f31f2456",899,0.249722222222222,"11th"
"1078",2022-10-02,"6168c003d3cb568d88c38b1a19c2e8bb586d5b8db97fa6e611036e11f31f2456",3408,0.946666666666667,"11th"
"1079",2022-10-05,"6168c003d3cb568d88c38b1a19c2e8bb586d5b8db97fa6e611036e11f31f2456",12023,3.33972222222222,"11th"
"1080",2022-10-11,"6168c003d3cb568d88c38b1a19c2e8bb586d5b8db97fa6e611036e11f31f2456",869,0.241388888888889,"11th"
"1081",2022-10-12,"6168c003d3cb568d88c38b1a19c2e8bb586d5b8db97fa6e611036e11f31f2456",5314,1.47611111111111,"11th"
"1082",2022-11-02,"6168c003d3cb568d88c38b1a19c2e8bb586d5b8db97fa6e611036e11f31f2456",2273,0.631388888888889,"11th"
"1083",2022-11-08,"6168c003d3cb568d88c38b1a19c2e8bb586d5b8db97fa6e611036e11f31f2456",1764,0.49,"11th"
"1084",2022-11-09,"6168c003d3cb568d88c38b1a19c2e8bb586d5b8db97fa6e611036e11f31f2456",4202,1.16722222222222,"11th"
"1085",2022-11-15,"6168c003d3cb568d88c38b1a19c2e8bb586d5b8db97fa6e611036e11f31f2456",49,0.0136111111111111,"11th"
"1086",2022-11-16,"6168c003d3cb568d88c38b1a19c2e8bb586d5b8db97fa6e611036e11f31f2456",5523,1.53416666666667,"11th"
"1087",2022-09-16,"70534e9b01960b20e8f73e5f0ff424b20b4bddfffe553260af37f729e2689c05",13299,3.69416666666667,"11th"
"1088",2022-09-24,"70534e9b01960b20e8f73e5f0ff424b20b4bddfffe553260af37f729e2689c05",6092,1.69222222222222,"11th"
"1089",2022-10-07,"70534e9b01960b20e8f73e5f0ff424b20b4bddfffe553260af37f729e2689c05",8020,2.22777777777778,"11th"
"1090",2022-10-16,"70534e9b01960b20e8f73e5f0ff424b20b4bddfffe553260af37f729e2689c05",149,0.0413888888888889,"11th"
"1091",2022-11-03,"70534e9b01960b20e8f73e5f0ff424b20b4bddfffe553260af37f729e2689c05",2248,0.624444444444444,"11th"
"1092",2022-11-10,"70534e9b01960b20e8f73e5f0ff424b20b4bddfffe553260af37f729e2689c05",31058,8.62722222222222,"11th"
"1093",2022-11-13,"70534e9b01960b20e8f73e5f0ff424b20b4bddfffe553260af37f729e2689c05",20318,5.64388888888889,"11th"
"1094",2022-11-17,"70534e9b01960b20e8f73e5f0ff424b20b4bddfffe553260af37f729e2689c05",1031,0.286388888888889,"11th"
"1095",2022-09-07,"7073ecf8eb07f9d043d3041b05f4ef43c0ba8ab04ce6cba4d3f3bb40db7bb004",491,0.136388888888889,"11th"
"1096",2022-09-08,"7073ecf8eb07f9d043d3041b05f4ef43c0ba8ab04ce6cba4d3f3bb40db7bb004",55638,15.455,"11th"
"1097",2022-09-14,"7073ecf8eb07f9d043d3041b05f4ef43c0ba8ab04ce6cba4d3f3bb40db7bb004",8173,2.27027777777778,"11th"
"1098",2022-09-19,"7073ecf8eb07f9d043d3041b05f4ef43c0ba8ab04ce6cba4d3f3bb40db7bb004",8,0.00222222222222222,"11th"
"1099",2022-09-21,"7073ecf8eb07f9d043d3041b05f4ef43c0ba8ab04ce6cba4d3f3bb40db7bb004",3960,1.1,"11th"
"1100",2022-09-28,"7073ecf8eb07f9d043d3041b05f4ef43c0ba8ab04ce6cba4d3f3bb40db7bb004",1782,0.495,"11th"
"1101",2022-09-29,"7073ecf8eb07f9d043d3041b05f4ef43c0ba8ab04ce6cba4d3f3bb40db7bb004",5083,1.41194444444444,"11th"
"1102",2022-10-05,"7073ecf8eb07f9d043d3041b05f4ef43c0ba8ab04ce6cba4d3f3bb40db7bb004",25019,6.94972222222222,"11th"
"1103",2022-10-11,"7073ecf8eb07f9d043d3041b05f4ef43c0ba8ab04ce6cba4d3f3bb40db7bb004",6340,1.76111111111111,"11th"
"1104",2022-10-14,"7073ecf8eb07f9d043d3041b05f4ef43c0ba8ab04ce6cba4d3f3bb40db7bb004",261,0.0725,"11th"
"1105",2022-10-20,"7073ecf8eb07f9d043d3041b05f4ef43c0ba8ab04ce6cba4d3f3bb40db7bb004",35965,9.99027777777778,"11th"
"1106",2022-11-02,"7073ecf8eb07f9d043d3041b05f4ef43c0ba8ab04ce6cba4d3f3bb40db7bb004",2231,0.619722222222222,"11th"
"1107",2022-11-03,"7073ecf8eb07f9d043d3041b05f4ef43c0ba8ab04ce6cba4d3f3bb40db7bb004",19,0.00527777777777778,"11th"
"1108",2022-11-07,"7073ecf8eb07f9d043d3041b05f4ef43c0ba8ab04ce6cba4d3f3bb40db7bb004",111,0.0308333333333333,"11th"
"1109",2022-11-09,"7073ecf8eb07f9d043d3041b05f4ef43c0ba8ab04ce6cba4d3f3bb40db7bb004",15835,4.39861111111111,"11th"
